

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
   19351      1.95814474E-02      1.95829812E-02
   19352      1.95799059E-02      1.95814396E-02
   19353      1.95783646E-02      1.95798981E-02
   19354      1.95768234E-02      1.95783567E-02
   19355      1.95752824E-02      1.95768156E-02
   19356      1.95737415E-02      1.95752746E-02
   19357      1.95722009E-02      1.95737337E-02
   19358      1.95706604E-02      1.95721930E-02
   19359      1.95691200E-02      1.95706525E-02
   19360      1.95675799E-02      1.95691122E-02
   19361      1.95660399E-02      1.95675720E-02
   19362      1.95645000E-02      1.95660320E-02
   19363      1.95629604E-02      1.95644922E-02
   19364      1.95614208E-02      1.95629525E-02
   19365      1.95598815E-02      1.95614130E-02
   19366      1.95583423E-02      1.95598737E-02
   19367      1.95568033E-02      1.95583345E-02
   19368      1.95552645E-02      1.95567955E-02
   19369      1.95537258E-02      1.95552567E-02
   19370      1.95521873E-02      1.95537180E-02
   19371      1.95506490E-02      1.95521795E-02
   19372      1.95491108E-02      1.95506411E-02
   19373      1.95475728E-02      1.95491030E-02
   19374      1.95460349E-02      1.95475649E-02
   19375      1.95444972E-02      1.95460271E-02
   19376      1.95429597E-02      1.95444894E-02
   19377      1.95414224E-02      1.95429519E-02
   19378      1.95398852E-02      1.95414146E-02
   19379      1.95383482E-02      1.95398774E-02
   19380      1.95368113E-02      1.95383404E-02
   19381      1.95352746E-02      1.95368035E-02
   19382      1.95337381E-02      1.95352668E-02
   19383      1.95322018E-02      1.95337303E-02
   19384      1.95306656E-02      1.95321940E-02
   19385      1.95291296E-02      1.95306578E-02
   19386      1.95275937E-02      1.95291217E-02
   19387      1.95260580E-02      1.95275859E-02
   19388      1.95245225E-02      1.95260502E-02
   19389      1.95229871E-02      1.95245147E-02
   19390      1.95214519E-02      1.95229793E-02
   19391      1.95199169E-02      1.95214441E-02
   19392      1.95183820E-02      1.95199091E-02
   19393      1.95168473E-02      1.95183742E-02
   19394      1.95153128E-02      1.95168395E-02
   19395      1.95137784E-02      1.95153050E-02
   19396      1.95122442E-02      1.95137706E-02
   19397      1.95107102E-02      1.95122364E-02
   19398      1.95091763E-02      1.95107024E-02
   19399      1.95076426E-02      1.95091685E-02
   19400      1.95061091E-02      1.95076348E-02
   19401      1.95045757E-02      1.95061013E-02
   19402      1.95030425E-02      1.95045679E-02
   19403      1.95015094E-02      1.95030347E-02
   19404      1.94999765E-02      1.95015016E-02
   19405      1.94984438E-02      1.94999688E-02
   19406      1.94969113E-02      1.94984360E-02
   19407      1.94953789E-02      1.94969035E-02
   19408      1.94938467E-02      1.94953711E-02
   19409      1.94923146E-02      1.94938389E-02
   19410      1.94907827E-02      1.94923068E-02
   19411      1.94892510E-02      1.94907749E-02
   19412      1.94877194E-02      1.94892432E-02
   19413      1.94861880E-02      1.94877116E-02
   19414      1.94846568E-02      1.94861802E-02
   19415      1.94831257E-02      1.94846490E-02
   19416      1.94815948E-02      1.94831180E-02
   19417      1.94800641E-02      1.94815870E-02
   19418      1.94785335E-02      1.94800563E-02
   19419      1.94770031E-02      1.94785257E-02
   19420      1.94754729E-02      1.94769953E-02
   19421      1.94739428E-02      1.94754651E-02
   19422      1.94724129E-02      1.94739350E-02
   19423      1.94708831E-02      1.94724051E-02
   19424      1.94693535E-02      1.94708753E-02
   19425      1.94678241E-02      1.94693458E-02
   19426      1.94662949E-02      1.94678163E-02
   19427      1.94647658E-02      1.94662871E-02
   19428      1.94632368E-02      1.94647580E-02
   19429      1.94617081E-02      1.94632291E-02
   19430      1.94601795E-02      1.94617003E-02
   19431      1.94586510E-02      1.94601717E-02
   19432      1.94571228E-02      1.94586433E-02
   19433      1.94555947E-02      1.94571150E-02
   19434      1.94540667E-02      1.94555869E-02
   19435      1.94525390E-02      1.94540590E-02
   19436      1.94510113E-02      1.94525312E-02
   19437      1.94494839E-02      1.94510036E-02
   19438      1.94479566E-02      1.94494761E-02
   19439      1.94464295E-02      1.94479488E-02
   19440      1.94449025E-02      1.94464217E-02
   19441      1.94433757E-02      1.94448948E-02
   19442      1.94418491E-02      1.94433680E-02
   19443      1.94403226E-02      1.94418413E-02
   19444      1.94387963E-02      1.94403149E-02
   19445      1.94372702E-02      1.94387886E-02
   19446      1.94357442E-02      1.94372625E-02
   19447      1.94342184E-02      1.94357365E-02
   19448      1.94326928E-02      1.94342107E-02
   19449      1.94311673E-02      1.94326850E-02
   19450      1.94296420E-02      1.94311595E-02
   19451      1.94281168E-02      1.94296342E-02
   19452      1.94265918E-02      1.94281091E-02
   19453      1.94250670E-02      1.94265841E-02
   19454      1.94235424E-02      1.94250593E-02
   19455      1.94220179E-02      1.94235346E-02
   19456      1.94204935E-02      1.94220101E-02
   19457      1.94189694E-02      1.94204858E-02
   19458      1.94174454E-02      1.94189616E-02
   19459      1.94159215E-02      1.94174376E-02
   19460      1.94143978E-02      1.94159138E-02
   19461      1.94128743E-02      1.94143901E-02
   19462      1.94113510E-02      1.94128666E-02
   19463      1.94098278E-02      1.94113432E-02
   19464      1.94083047E-02      1.94098200E-02
   19465      1.94067819E-02      1.94082970E-02
   19466      1.94052592E-02      1.94067741E-02
   19467      1.94037367E-02      1.94052514E-02
   19468      1.94022143E-02      1.94037289E-02
   19469      1.94006921E-02      1.94022065E-02
   19470      1.93991700E-02      1.94006843E-02
   19471      1.93976481E-02      1.93991623E-02
   19472      1.93961264E-02      1.93976404E-02
   19473      1.93946049E-02      1.93961187E-02
   19474      1.93930835E-02      1.93945971E-02
   19475      1.93915623E-02      1.93930757E-02
   19476      1.93900412E-02      1.93915545E-02
   19477      1.93885203E-02      1.93900335E-02
   19478      1.93869995E-02      1.93885126E-02
   19479      1.93854790E-02      1.93869918E-02
   19480      1.93839586E-02      1.93854712E-02
   19481      1.93824383E-02      1.93839508E-02
   19482      1.93809182E-02      1.93824306E-02
   19483      1.93793983E-02      1.93809105E-02
   19484      1.93778785E-02      1.93793906E-02
   19485      1.93763589E-02      1.93778708E-02
   19486      1.93748395E-02      1.93763512E-02
   19487      1.93733202E-02      1.93748318E-02
   19488      1.93718011E-02      1.93733125E-02
   19489      1.93702822E-02      1.93717934E-02
   19490      1.93687634E-02      1.93702744E-02
   19491      1.93672448E-02      1.93687557E-02
   19492      1.93657263E-02      1.93672370E-02
   19493      1.93642080E-02      1.93657186E-02
   19494      1.93626899E-02      1.93642003E-02
   19495      1.93611719E-02      1.93626822E-02
   19496      1.93596541E-02      1.93611642E-02
   19497      1.93581365E-02      1.93596464E-02
   19498      1.93566190E-02      1.93581287E-02
   19499      1.93551017E-02      1.93566113E-02
   19500      1.93535845E-02      1.93550939E-02
   19501      1.93520675E-02      1.93535768E-02
   19502      1.93505507E-02      1.93520598E-02
   19503      1.93490340E-02      1.93505430E-02
   19504      1.93475175E-02      1.93490263E-02
   19505      1.93460011E-02      1.93475098E-02
   19506      1.93444850E-02      1.93459934E-02
   19507      1.93429689E-02      1.93444773E-02
   19508      1.93414531E-02      1.93429612E-02
   19509      1.93399374E-02      1.93414454E-02
   19510      1.93384219E-02      1.93399297E-02
   19511      1.93369065E-02      1.93384141E-02
   19512      1.93353913E-02      1.93368988E-02
   19513      1.93338762E-02      1.93353836E-02
   19514      1.93323613E-02      1.93338685E-02
   19515      1.93308466E-02      1.93323536E-02
   19516      1.93293321E-02      1.93308389E-02
   19517      1.93278177E-02      1.93293244E-02
   19518      1.93263034E-02      1.93278100E-02
   19519      1.93247893E-02      1.93262957E-02
   19520      1.93232754E-02      1.93247817E-02
   19521      1.93217617E-02      1.93232677E-02
   19522      1.93202481E-02      1.93217540E-02
   19523      1.93187347E-02      1.93202404E-02
   19524      1.93172214E-02      1.93187270E-02
   19525      1.93157083E-02      1.93172137E-02
   19526      1.93141954E-02      1.93157006E-02
   19527      1.93126826E-02      1.93141877E-02
   19528      1.93111700E-02      1.93126749E-02
   19529      1.93096575E-02      1.93111623E-02
   19530      1.93081452E-02      1.93096498E-02
   19531      1.93066331E-02      1.93081375E-02
   19532      1.93051211E-02      1.93066254E-02
   19533      1.93036093E-02      1.93051134E-02
   19534      1.93020977E-02      1.93036016E-02
   19535      1.93005862E-02      1.93020900E-02
   19536      1.92990748E-02      1.93005785E-02
   19537      1.92975637E-02      1.92990672E-02
   19538      1.92960527E-02      1.92975560E-02
   19539      1.92945418E-02      1.92960450E-02
   19540      1.92930312E-02      1.92945342E-02
   19541      1.92915207E-02      1.92930235E-02
   19542      1.92900103E-02      1.92915130E-02
   19543      1.92885001E-02      1.92900026E-02
   19544      1.92869901E-02      1.92884924E-02
   19545      1.92854802E-02      1.92869824E-02
   19546      1.92839705E-02      1.92854725E-02
   19547      1.92824609E-02      1.92839628E-02
   19548      1.92809516E-02      1.92824533E-02
   19549      1.92794423E-02      1.92809439E-02
   19550      1.92779333E-02      1.92794347E-02
   19551      1.92764244E-02      1.92779256E-02
   19552      1.92749156E-02      1.92764167E-02
   19553      1.92734070E-02      1.92749079E-02
   19554      1.92718986E-02      1.92733994E-02
   19555      1.92703904E-02      1.92718910E-02
   19556      1.92688823E-02      1.92703827E-02
   19557      1.92673743E-02      1.92688746E-02
   19558      1.92658665E-02      1.92673667E-02
   19559      1.92643589E-02      1.92658589E-02
   19560      1.92628515E-02      1.92643513E-02
   19561      1.92613442E-02      1.92628438E-02
   19562      1.92598371E-02      1.92613365E-02
   19563      1.92583301E-02      1.92598294E-02
   19564      1.92568233E-02      1.92583224E-02
   19565      1.92553166E-02      1.92568156E-02
   19566      1.92538101E-02      1.92553090E-02
   19567      1.92523038E-02      1.92538025E-02
   19568      1.92507976E-02      1.92522962E-02
   19569      1.92492916E-02      1.92507900E-02
   19570      1.92477858E-02      1.92492840E-02
   19571      1.92462801E-02      1.92477781E-02
   19572      1.92447746E-02      1.92462725E-02
   19573      1.92432692E-02      1.92447669E-02
   19574      1.92417640E-02      1.92432616E-02
   19575      1.92402590E-02      1.92417564E-02
   19576      1.92387541E-02      1.92402513E-02
   19577      1.92372494E-02      1.92387464E-02
   19578      1.92357448E-02      1.92372417E-02
   19579      1.92342404E-02      1.92357372E-02
   19580      1.92327362E-02      1.92342328E-02
   19581      1.92312321E-02      1.92327285E-02
   19582      1.92297282E-02      1.92312244E-02
   19583      1.92282244E-02      1.92297205E-02
   19584      1.92267208E-02      1.92282168E-02
   19585      1.92252174E-02      1.92267132E-02
   19586      1.92237141E-02      1.92252097E-02
   19587      1.92222110E-02      1.92237065E-02
   19588      1.92207080E-02      1.92222033E-02
   19589      1.92192052E-02      1.92207004E-02
   19590      1.92177026E-02      1.92191976E-02
   19591      1.92162001E-02      1.92176949E-02
   19592      1.92146978E-02      1.92161925E-02
   19593      1.92131956E-02      1.92146902E-02
   19594      1.92116936E-02      1.92131880E-02
   19595      1.92101918E-02      1.92116860E-02
   19596      1.92086901E-02      1.92101842E-02
   19597      1.92071886E-02      1.92086825E-02
   19598      1.92056873E-02      1.92071810E-02
   19599      1.92041861E-02      1.92056796E-02
   19600      1.92026850E-02      1.92041784E-02
   19601      1.92011841E-02      1.92026774E-02
   19602      1.91996834E-02      1.92011765E-02
   19603      1.91981829E-02      1.91996758E-02
   19604      1.91966825E-02      1.91981752E-02
   19605      1.91951822E-02      1.91966748E-02
   19606      1.91936822E-02      1.91951746E-02
   19607      1.91921822E-02      1.91936745E-02
   19608      1.91906825E-02      1.91921746E-02
   19609      1.91891829E-02      1.91906749E-02
   19610      1.91876834E-02      1.91891753E-02
   19611      1.91861842E-02      1.91876758E-02
   19612      1.91846850E-02      1.91861765E-02
   19613      1.91831861E-02      1.91846774E-02
   19614      1.91816873E-02      1.91831785E-02
   19615      1.91801886E-02      1.91816797E-02
   19616      1.91786902E-02      1.91801810E-02
   19617      1.91771918E-02      1.91786825E-02
   19618      1.91756937E-02      1.91771842E-02
   19619      1.91741957E-02      1.91756861E-02
   19620      1.91726978E-02      1.91741881E-02
   19621      1.91712001E-02      1.91726902E-02
   19622      1.91697026E-02      1.91711925E-02
   19623      1.91682053E-02      1.91696950E-02
   19624      1.91667080E-02      1.91681976E-02
   19625      1.91652110E-02      1.91667004E-02
   19626      1.91637141E-02      1.91652034E-02
   19627      1.91622174E-02      1.91637065E-02
   19628      1.91607208E-02      1.91622098E-02
   19629      1.91592244E-02      1.91607132E-02
   19630      1.91577281E-02      1.91592168E-02
   19631      1.91562321E-02      1.91577205E-02
   19632      1.91547361E-02      1.91562245E-02
   19633      1.91532404E-02      1.91547285E-02
   19634      1.91517447E-02      1.91532327E-02
   19635      1.91502493E-02      1.91517371E-02
   19636      1.91487540E-02      1.91502417E-02
   19637      1.91472588E-02      1.91487464E-02
   19638      1.91457639E-02      1.91472512E-02
   19639      1.91442690E-02      1.91457563E-02
   19640      1.91427744E-02      1.91442614E-02
   19641      1.91412799E-02      1.91427668E-02
   19642      1.91397855E-02      1.91412723E-02
   19643      1.91382914E-02      1.91397779E-02
   19644      1.91367973E-02      1.91382838E-02
   19645      1.91353035E-02      1.91367897E-02
   19646      1.91338098E-02      1.91352959E-02
   19647      1.91323162E-02      1.91338022E-02
   19648      1.91308228E-02      1.91323086E-02
   19649      1.91293296E-02      1.91308152E-02
   19650      1.91278365E-02      1.91293220E-02
   19651      1.91263436E-02      1.91278289E-02
   19652      1.91248508E-02      1.91263360E-02
   19653      1.91233582E-02      1.91248432E-02
   19654      1.91218658E-02      1.91233506E-02
   19655      1.91203735E-02      1.91218582E-02
   19656      1.91188814E-02      1.91203659E-02
   19657      1.91173894E-02      1.91188738E-02
   19658      1.91158976E-02      1.91173818E-02
   19659      1.91144060E-02      1.91158900E-02
   19660      1.91129145E-02      1.91143984E-02
   19661      1.91114232E-02      1.91129069E-02
   19662      1.91099320E-02      1.91114156E-02
   19663      1.91084410E-02      1.91099244E-02
   19664      1.91069501E-02      1.91084334E-02
   19665      1.91054594E-02      1.91069425E-02
   19666      1.91039689E-02      1.91054518E-02
   19667      1.91024785E-02      1.91039613E-02
   19668      1.91009883E-02      1.91024709E-02
   19669      1.90994982E-02      1.91009807E-02
   19670      1.90980083E-02      1.90994906E-02
   19671      1.90965186E-02      1.90980007E-02
   19672      1.90950290E-02      1.90965110E-02
   19673      1.90935395E-02      1.90950214E-02
   19674      1.90920503E-02      1.90935320E-02
   19675      1.90905611E-02      1.90920427E-02
   19676      1.90890722E-02      1.90905536E-02
   19677      1.90875834E-02      1.90890646E-02
   19678      1.90860947E-02      1.90875758E-02
   19679      1.90846063E-02      1.90860872E-02
   19680      1.90831179E-02      1.90845987E-02
   19681      1.90816298E-02      1.90831104E-02
   19682      1.90801417E-02      1.90816222E-02
   19683      1.90786539E-02      1.90801342E-02
   19684      1.90771662E-02      1.90786463E-02
   19685      1.90756787E-02      1.90771586E-02
   19686      1.90741913E-02      1.90756711E-02
   19687      1.90727041E-02      1.90741837E-02
   19688      1.90712170E-02      1.90726965E-02
   19689      1.90697301E-02      1.90712094E-02
   19690      1.90682433E-02      1.90697225E-02
   19691      1.90667567E-02      1.90682358E-02
   19692      1.90652703E-02      1.90667492E-02
   19693      1.90637840E-02      1.90652628E-02
   19694      1.90622979E-02      1.90637765E-02
   19695      1.90608120E-02      1.90622904E-02
   19696      1.90593261E-02      1.90608044E-02
   19697      1.90578405E-02      1.90593186E-02
   19698      1.90563550E-02      1.90578329E-02
   19699      1.90548697E-02      1.90563475E-02
   19700      1.90533845E-02      1.90548621E-02
   19701      1.90518995E-02      1.90533770E-02
   19702      1.90504146E-02      1.90518919E-02
   19703      1.90489299E-02      1.90504071E-02
   19704      1.90474454E-02      1.90489224E-02
   19705      1.90459610E-02      1.90474378E-02
   19706      1.90444768E-02      1.90459534E-02
   19707      1.90429927E-02      1.90444692E-02
   19708      1.90415088E-02      1.90429851E-02
   19709      1.90400250E-02      1.90415012E-02
   19710      1.90385414E-02      1.90400175E-02
   19711      1.90370580E-02      1.90385339E-02
   19712      1.90355747E-02      1.90370504E-02
   19713      1.90340915E-02      1.90355671E-02
   19714      1.90326086E-02      1.90340840E-02
   19715      1.90311257E-02      1.90326010E-02
   19716      1.90296431E-02      1.90311182E-02
   19717      1.90281606E-02      1.90296355E-02
   19718      1.90266782E-02      1.90281530E-02
   19719      1.90251960E-02      1.90266707E-02
   19720      1.90237140E-02      1.90251885E-02
   19721      1.90222321E-02      1.90237065E-02
   19722      1.90207504E-02      1.90222246E-02
   19723      1.90192689E-02      1.90207429E-02
   19724      1.90177874E-02      1.90192613E-02
   19725      1.90163062E-02      1.90177799E-02
   19726      1.90148251E-02      1.90162987E-02
   19727      1.90133442E-02      1.90148176E-02
   19728      1.90118634E-02      1.90133366E-02
   19729      1.90103828E-02      1.90118559E-02
   19730      1.90089023E-02      1.90103752E-02
   19731      1.90074220E-02      1.90088948E-02
   19732      1.90059418E-02      1.90074145E-02
   19733      1.90044618E-02      1.90059343E-02
   19734      1.90029820E-02      1.90044543E-02
   19735      1.90015023E-02      1.90029745E-02
   19736      1.90000228E-02      1.90014948E-02
   19737      1.89985434E-02      1.90000153E-02
   19738      1.89970642E-02      1.89985359E-02
   19739      1.89955851E-02      1.89970567E-02
   19740      1.89941062E-02      1.89955776E-02
   19741      1.89926275E-02      1.89940987E-02
   19742      1.89911489E-02      1.89926200E-02
   19743      1.89896705E-02      1.89911414E-02
   19744      1.89881922E-02      1.89896630E-02
   19745      1.89867141E-02      1.89881847E-02
   19746      1.89852361E-02      1.89867066E-02
   19747      1.89837583E-02      1.89852286E-02
   19748      1.89822807E-02      1.89837508E-02
   19749      1.89808032E-02      1.89822731E-02
   19750      1.89793258E-02      1.89807957E-02
   19751      1.89778486E-02      1.89793183E-02
   19752      1.89763716E-02      1.89778411E-02
   19753      1.89748947E-02      1.89763641E-02
   19754      1.89734180E-02      1.89748872E-02
   19755      1.89719415E-02      1.89734105E-02
   19756      1.89704651E-02      1.89719340E-02
   19757      1.89689888E-02      1.89704576E-02
   19758      1.89675127E-02      1.89689813E-02
   19759      1.89660368E-02      1.89675052E-02
   19760      1.89645610E-02      1.89660293E-02
   19761      1.89630854E-02      1.89645535E-02
   19762      1.89616099E-02      1.89630779E-02
   19763      1.89601346E-02      1.89616024E-02
   19764      1.89586594E-02      1.89601271E-02
   19765      1.89571844E-02      1.89586519E-02
   19766      1.89557096E-02      1.89571769E-02
   19767      1.89542349E-02      1.89557021E-02
   19768      1.89527604E-02      1.89542274E-02
   19769      1.89512860E-02      1.89527529E-02
   19770      1.89498118E-02      1.89512785E-02
   19771      1.89483377E-02      1.89498043E-02
   19772      1.89468638E-02      1.89483302E-02
   19773      1.89453900E-02      1.89468563E-02
   19774      1.89439164E-02      1.89453825E-02
   19775      1.89424430E-02      1.89439089E-02
   19776      1.89409697E-02      1.89424355E-02
   19777      1.89394966E-02      1.89409622E-02
   19778      1.89380236E-02      1.89394891E-02
   19779      1.89365508E-02      1.89380161E-02
   19780      1.89350781E-02      1.89365433E-02
   19781      1.89336056E-02      1.89350706E-02
   19782      1.89321332E-02      1.89335981E-02
   19783      1.89306610E-02      1.89321257E-02
   19784      1.89291890E-02      1.89306535E-02
   19785      1.89277171E-02      1.89291815E-02
   19786      1.89262453E-02      1.89277096E-02
   19787      1.89247738E-02      1.89262379E-02
   19788      1.89233023E-02      1.89247663E-02
   19789      1.89218311E-02      1.89232949E-02
   19790      1.89203599E-02      1.89218236E-02
   19791      1.89188890E-02      1.89203525E-02
   19792      1.89174182E-02      1.89188815E-02
   19793      1.89159475E-02      1.89174107E-02
   19794      1.89144770E-02      1.89159400E-02
   19795      1.89130067E-02      1.89144696E-02
   19796      1.89115365E-02      1.89129992E-02
   19797      1.89100665E-02      1.89115290E-02
   19798      1.89085966E-02      1.89100590E-02
   19799      1.89071269E-02      1.89085891E-02
   19800      1.89056573E-02      1.89071194E-02
   19801      1.89041879E-02      1.89056498E-02
   19802      1.89027186E-02      1.89041804E-02
   19803      1.89012495E-02      1.89027112E-02
   19804      1.88997806E-02      1.89012421E-02
   19805      1.88983118E-02      1.88997731E-02
   19806      1.88968431E-02      1.88983043E-02
   19807      1.88953747E-02      1.88968357E-02
   19808      1.88939063E-02      1.88953672E-02
   19809      1.88924382E-02      1.88938989E-02
   19810      1.88909701E-02      1.88924307E-02
   19811      1.88895023E-02      1.88909627E-02
   19812      1.88880346E-02      1.88894948E-02
   19813      1.88865670E-02      1.88880271E-02
   19814      1.88850996E-02      1.88865595E-02
   19815      1.88836324E-02      1.88850921E-02
   19816      1.88821653E-02      1.88836249E-02
   19817      1.88806983E-02      1.88821578E-02
   19818      1.88792315E-02      1.88806909E-02
   19819      1.88777649E-02      1.88792241E-02
   19820      1.88762984E-02      1.88777575E-02
   19821      1.88748321E-02      1.88762910E-02
   19822      1.88733659E-02      1.88748247E-02
   19823      1.88718999E-02      1.88733585E-02
   19824      1.88704341E-02      1.88718925E-02
   19825      1.88689684E-02      1.88704266E-02
   19826      1.88675028E-02      1.88689609E-02
   19827      1.88660374E-02      1.88674954E-02
   19828      1.88645722E-02      1.88660300E-02
   19829      1.88631071E-02      1.88645647E-02
   19830      1.88616422E-02      1.88630996E-02
   19831      1.88601774E-02      1.88616347E-02
   19832      1.88587128E-02      1.88601699E-02
   19833      1.88572483E-02      1.88587053E-02
   19834      1.88557840E-02      1.88572408E-02
   19835      1.88543198E-02      1.88557765E-02
   19836      1.88528558E-02      1.88543124E-02
   19837      1.88513919E-02      1.88528484E-02
   19838      1.88499282E-02      1.88513845E-02
   19839      1.88484647E-02      1.88499208E-02
   19840      1.88470013E-02      1.88484572E-02
   19841      1.88455381E-02      1.88469939E-02
   19842      1.88440750E-02      1.88455306E-02
   19843      1.88426120E-02      1.88440675E-02
   19844      1.88411493E-02      1.88426046E-02
   19845      1.88396866E-02      1.88411418E-02
   19846      1.88382242E-02      1.88396792E-02
   19847      1.88367618E-02      1.88382167E-02
   19848      1.88352997E-02      1.88367544E-02
   19849      1.88338377E-02      1.88352922E-02
   19850      1.88323758E-02      1.88338302E-02
   19851      1.88309141E-02      1.88323684E-02
   19852      1.88294526E-02      1.88309067E-02
   19853      1.88279912E-02      1.88294451E-02
   19854      1.88265299E-02      1.88279837E-02
   19855      1.88250688E-02      1.88265225E-02
   19856      1.88236079E-02      1.88250614E-02
   19857      1.88221471E-02      1.88236005E-02
   19858      1.88206865E-02      1.88221397E-02
   19859      1.88192260E-02      1.88206791E-02
   19860      1.88177657E-02      1.88192186E-02
   19861      1.88163055E-02      1.88177583E-02
   19862      1.88148455E-02      1.88162981E-02
   19863      1.88133856E-02      1.88148381E-02
   19864      1.88119259E-02      1.88133782E-02
   19865      1.88104664E-02      1.88119185E-02
   19866      1.88090070E-02      1.88104589E-02
   19867      1.88075477E-02      1.88089995E-02
   19868      1.88060886E-02      1.88075403E-02
   19869      1.88046297E-02      1.88060812E-02
   19870      1.88031709E-02      1.88046223E-02
   19871      1.88017122E-02      1.88031635E-02
   19872      1.88002538E-02      1.88017048E-02
   19873      1.87987954E-02      1.88002463E-02
   19874      1.87973373E-02      1.87987880E-02
   19875      1.87958792E-02      1.87973298E-02
   19876      1.87944214E-02      1.87958718E-02
   19877      1.87929636E-02      1.87944139E-02
   19878      1.87915061E-02      1.87929562E-02
   19879      1.87900487E-02      1.87914987E-02
   19880      1.87885914E-02      1.87900412E-02
   19881      1.87871343E-02      1.87885840E-02
   19882      1.87856773E-02      1.87871269E-02
   19883      1.87842205E-02      1.87856699E-02
   19884      1.87827639E-02      1.87842131E-02
   19885      1.87813074E-02      1.87827565E-02
   19886      1.87798510E-02      1.87813000E-02
   19887      1.87783948E-02      1.87798436E-02
   19888      1.87769388E-02      1.87783874E-02
   19889      1.87754829E-02      1.87769314E-02
   19890      1.87740272E-02      1.87754755E-02
   19891      1.87725716E-02      1.87740198E-02
   19892      1.87711162E-02      1.87725642E-02
   19893      1.87696609E-02      1.87711088E-02
   19894      1.87682058E-02      1.87696535E-02
   19895      1.87667508E-02      1.87681984E-02
   19896      1.87652960E-02      1.87667434E-02
   19897      1.87638413E-02      1.87652886E-02
   19898      1.87623868E-02      1.87638339E-02
   19899      1.87609324E-02      1.87623794E-02
   19900      1.87594782E-02      1.87609251E-02
   19901      1.87580242E-02      1.87594708E-02
   19902      1.87565703E-02      1.87580168E-02
   19903      1.87551165E-02      1.87565629E-02
   19904      1.87536629E-02      1.87551091E-02
   19905      1.87522095E-02      1.87536555E-02
   19906      1.87507562E-02      1.87522021E-02
   19907      1.87493030E-02      1.87507488E-02
   19908      1.87478501E-02      1.87492957E-02
   19909      1.87463972E-02      1.87478427E-02
   19910      1.87449445E-02      1.87463898E-02
   19911      1.87434920E-02      1.87449371E-02
   19912      1.87420396E-02      1.87434846E-02
   19913      1.87405874E-02      1.87420322E-02
   19914      1.87391353E-02      1.87405800E-02
   19915      1.87376834E-02      1.87391279E-02
   19916      1.87362316E-02      1.87376760E-02
   19917      1.87347800E-02      1.87362242E-02
   19918      1.87333285E-02      1.87347726E-02
   19919      1.87318772E-02      1.87333211E-02
   19920      1.87304260E-02      1.87318698E-02
   19921      1.87289750E-02      1.87304186E-02
   19922      1.87275241E-02      1.87289676E-02
   19923      1.87260734E-02      1.87275168E-02
   19924      1.87246229E-02      1.87260661E-02
   19925      1.87231725E-02      1.87246155E-02
   19926      1.87217222E-02      1.87231651E-02
   19927      1.87202721E-02      1.87217148E-02
   19928      1.87188222E-02      1.87202647E-02
   19929      1.87173724E-02      1.87188148E-02
   19930      1.87159227E-02      1.87173650E-02
   19931      1.87144732E-02      1.87159153E-02
   19932      1.87130239E-02      1.87144658E-02
   19933      1.87115747E-02      1.87130165E-02
   19934      1.87101256E-02      1.87115673E-02
   19935      1.87086767E-02      1.87101183E-02
   19936      1.87072280E-02      1.87086694E-02
   19937      1.87057794E-02      1.87072206E-02
   19938      1.87043310E-02      1.87057720E-02
   19939      1.87028827E-02      1.87043236E-02
   19940      1.87014346E-02      1.87028753E-02
   19941      1.86999866E-02      1.87014272E-02
   19942      1.86985387E-02      1.86999792E-02
   19943      1.86970911E-02      1.86985314E-02
   19944      1.86956435E-02      1.86970837E-02
   19945      1.86941962E-02      1.86956362E-02
   19946      1.86927489E-02      1.86941888E-02
   19947      1.86913019E-02      1.86927416E-02
   19948      1.86898549E-02      1.86912945E-02
   19949      1.86884082E-02      1.86898476E-02
   19950      1.86869615E-02      1.86884008E-02
   19951      1.86855151E-02      1.86869542E-02
   19952      1.86840687E-02      1.86855077E-02
   19953      1.86826226E-02      1.86840614E-02
   19954      1.86811766E-02      1.86826152E-02
   19955      1.86797307E-02      1.86811692E-02
   19956      1.86782850E-02      1.86797233E-02
   19957      1.86768394E-02      1.86782776E-02
   19958      1.86753940E-02      1.86768321E-02
   19959      1.86739487E-02      1.86753867E-02
   19960      1.86725036E-02      1.86739414E-02
   19961      1.86710587E-02      1.86724963E-02
   19962      1.86696139E-02      1.86710513E-02
   19963      1.86681692E-02      1.86696065E-02
   19964      1.86667247E-02      1.86681619E-02
   19965      1.86652803E-02      1.86667173E-02
   19966      1.86638361E-02      1.86652730E-02
   19967      1.86623921E-02      1.86638288E-02
   19968      1.86609482E-02      1.86623847E-02
   19969      1.86595044E-02      1.86609408E-02
   19970      1.86580608E-02      1.86594971E-02
   19971      1.86566174E-02      1.86580535E-02
   19972      1.86551741E-02      1.86566100E-02
   19973      1.86537309E-02      1.86551667E-02
   19974      1.86522879E-02      1.86537236E-02
   19975      1.86508451E-02      1.86522806E-02
   19976      1.86494024E-02      1.86508377E-02
   19977      1.86479598E-02      1.86493950E-02
   19978      1.86465174E-02      1.86479525E-02
   19979      1.86450752E-02      1.86465101E-02
   19980      1.86436331E-02      1.86450678E-02
   19981      1.86421911E-02      1.86436257E-02
   19982      1.86407493E-02      1.86421838E-02
   19983      1.86393077E-02      1.86407420E-02
